Pixel Index,ANOVA Score,p-value,Status,Rank
2046,10.755307089206598,6.968644887791684e-12,Eliminated,1303.0
815,10.752422356661338,7.024526700877551e-12,Eliminated,1304.0
1104,10.743442621128777,7.201358794235623e-12,Eliminated,1305.0
1542,10.742137812851814,7.227420769998112e-12,Eliminated,1306.0
2062,10.735070555913028,7.37022595205771e-12,Eliminated,1307.0
1919,10.729274836034229,7.489437887595758e-12,Eliminated,1308.0
1952,10.72463356189102,7.586290865105918e-12,Eliminated,1309.0
127,10.722107784448653,7.639522629225089e-12,Eliminated,1310.0
156,10.72095048209075,7.664037675143238e-12,Eliminated,1311.0
1431,10.718091515930832,7.72493617563041e-12,Eliminated,1312.0
243,10.715770113548196,7.774739360099292e-12,Eliminated,1313.0
1385,10.712084803195566,7.854463039769514e-12,Eliminated,1314.0
557,10.711848329293728,7.85960641953264e-12,Eliminated,1315.0
2208,10.710709814768592,7.884416571587674e-12,Eliminated,1316.0
1634,10.708944271821204,7.923045483215879e-12,Eliminated,1317.0
1653,10.70514033578369,8.006916490648951e-12,Eliminated,1318.0
2184,10.70147061686513,8.08866824328974e-12,Eliminated,1319.0
1587,10.68470296301058,8.472941202409277e-12,Eliminated,1320.0
1396,10.67591368244395,8.681597229677123e-12,Eliminated,1321.0
53,10.675484060559768,8.691926887977854e-12,Eliminated,1322.0
1729,10.666137351368466,8.919718282549163e-12,Eliminated,1323.0
1439,10.663402382838141,8.987493387407969e-12,Eliminated,1324.0
225,10.660987824685137,9.047755661257683e-12,Eliminated,1325.0
1184,10.656423665112872,9.162771744549639e-12,Eliminated,1326.0
796,10.649485150626326,9.340423901117719e-12,Eliminated,1327.0
1288,10.64410251690087,9.48060503686365e-12,Eliminated,1328.0
195,10.643833759902247,9.487659137245289e-12,Eliminated,1329.0
1676,10.632001612757353,9.803468983272243e-12,Eliminated,1330.0
493,10.626236105645098,9.96113703994051e-12,Eliminated,1331.0
2105,10.620095149243467,1.0131857913972188e-11,Eliminated,1332.0
442,10.6199746555868,1.0135236743984203e-11,Eliminated,1333.0
1580,10.611214030954892,1.0383936990569993e-11,Eliminated,1334.0
785,10.602290254306702,1.0643534195795382e-11,Eliminated,1335.0
1529,10.597196509110542,1.079460851861351e-11,Eliminated,1336.0
1047,10.597008025804966,1.0800239597994131e-11,Eliminated,1337.0
912,10.594787350344296,1.0866805191427058e-11,Eliminated,1338.0
670,10.58822545379342,1.1065903715120276e-11,Eliminated,1339.0
1508,10.58807605647212,1.1070478825627258e-11,Eliminated,1340.0
2254,10.582860712620587,1.1231381658903519e-11,Eliminated,1341.0
953,10.57915217650039,1.1347215271986512e-11,Eliminated,1342.0
250,10.576726018170566,1.1423639334614941e-11,Eliminated,1343.0
333,10.576430955279818,1.1432968807736453e-11,Eliminated,1344.0
1773,10.575683070214847,1.1456649972926246e-11,Eliminated,1345.0
1491,10.572131918589495,1.1569764364252188e-11,Eliminated,1346.0
864,10.568906684055428,1.167346332623593e-11,Eliminated,1347.0
680,10.565654004489867,1.1778984613975343e-11,Eliminated,1348.0
1871,10.556896785380443,1.2067838298160329e-11,Eliminated,1349.0
440,10.549374634022444,1.232159374038729e-11,Eliminated,1350.0
1348,10.546738304678003,1.2411783866236728e-11,Eliminated,1351.0
871,10.539511061835784,1.2662425994466759e-11,Eliminated,1352.0
1974,10.538185433926527,1.2708944497367792e-11,Eliminated,1353.0
1340,10.531943091423377,1.2930302716064946e-11,Eliminated,1354.0
1394,10.516187408100022,1.3506281972328529e-11,Eliminated,1355.0
2086,10.516088871639559,1.3509963601649767e-11,Eliminated,1356.0
1481,10.515886872119156,1.3517514066175808e-11,Eliminated,1357.0
26,10.512665776226676,1.3638485040223509e-11,Eliminated,1358.0
1244,10.512432779377274,1.3647277238800068e-11,Eliminated,1359.0
347,10.503322028126169,1.3995547344268015e-11,Eliminated,1360.0
1132,10.501803827399694,1.4054439000714989e-11,Eliminated,1361.0
1576,10.476023058219162,1.5093116784346398e-11,Eliminated,1362.0
2206,10.474319662420193,1.516438379525387e-11,Eliminated,1363.0
17,10.473178144716757,1.521233075934933e-11,Eliminated,1364.0
1486,10.470469191621435,1.5326721103880412e-11,Eliminated,1365.0
1390,10.4681570277186,1.542503539558768e-11,Eliminated,1366.0
1342,10.463058618335644,1.5644052764245477e-11,Eliminated,1367.0
1389,10.460355081729421,1.5761448160066904e-11,Eliminated,1368.0
1928,10.45727219757598,1.5896389623661748e-11,Eliminated,1369.0
1204,10.446419787105889,1.638065528565697e-11,Eliminated,1370.0
148,10.446365236896055,1.6383126305928185e-11,Eliminated,1371.0
20,10.44339560860877,1.6518207884659016e-11,Eliminated,1372.0
1391,10.441414061336147,1.660896191293548e-11,Eliminated,1373.0
2120,10.43601643494442,1.6858703769436276e-11,Eliminated,1374.0
855,10.435066703300917,1.6903033031874265e-11,Eliminated,1375.0
918,10.432814941063926,1.7008600921197154e-11,Eliminated,1376.0
2087,10.43173148409899,1.7059630233797343e-11,Eliminated,1377.0
349,10.430852128523657,1.710115900778373e-11,Eliminated,1378.0
1001,10.42910570853959,1.7183935607861715e-11,Eliminated,1379.0
924,10.423604471804515,1.7447306298497282e-11,Eliminated,1380.0
2302,10.421702181249374,1.7539312715234556e-11,Eliminated,1381.0
1083,10.407834418591793,1.8224842391672692e-11,Eliminated,1382.0
904,10.40338828744223,1.8450243130904718e-11,Eliminated,1383.0
1274,10.402636389509798,1.8488635491190067e-11,Eliminated,1384.0
510,10.40226587924215,1.8507583293005955e-11,Eliminated,1385.0
720,10.386286402377534,1.9343485601374732e-11,Eliminated,1386.0
1998,10.37940838229773,1.9714787032131595e-11,Eliminated,1387.0
1322,10.377921448323388,1.9795988095051127e-11,Eliminated,1388.0
881,10.377051594286693,1.9843645303373844e-11,Eliminated,1389.0
443,10.375381284392311,1.9935478947806847e-11,Eliminated,1390.0
960,10.372163114612276,2.0113611915532927e-11,Eliminated,1391.0
494,10.370203261662546,2.0222871856917622e-11,Eliminated,1392.0
369,10.369671239624406,2.0252633704991524e-11,Eliminated,1393.0
495,10.365325227546501,2.0497397374186656e-11,Eliminated,1394.0
1438,10.36375869772447,2.058634523638638e-11,Eliminated,1395.0
2138,10.363724495396333,2.0588291543666137e-11,Eliminated,1396.0
2015,10.349875246258831,2.1391683999946152e-11,Eliminated,1397.0
2044,10.34916077255498,2.1433969180938244e-11,Eliminated,1398.0
2168,10.331290216571045,2.251919406508107e-11,Eliminated,1399.0
76,10.328814606749996,2.267379472506395e-11,Eliminated,1400.0
1156,10.327447329721947,2.2759634288561323e-11,Eliminated,1401.0
2179,10.326941662801234,2.279146288230672e-11,Eliminated,1402.0
1509,10.319703869017408,2.3251937396585244e-11,Eliminated,1403.0
2183,10.31730821616532,2.3406387570083987e-11,Eliminated,1404.0
415,10.314605105581544,2.3581890038418914e-11,Eliminated,1405.0
1848,10.314014386331325,2.3620417722711026e-11,Eliminated,1406.0
1146,10.309626395732906,2.3908583743418437e-11,Eliminated,1407.0
2182,10.309327524011234,2.392833829124382e-11,Eliminated,1408.0
1510,10.30692112826545,2.4087988969878005e-11,Eliminated,1409.0
1336,10.306725469225341,2.4101016487485172e-11,Eliminated,1410.0
1240,10.304905727062478,2.4222517367999336e-11,Eliminated,1411.0
1683,10.304103916091563,2.4276246729669476e-11,Eliminated,1412.0
2119,10.298769668128651,2.4636736196841306e-11,Eliminated,1413.0
1872,10.2928784996576,2.5041075759981444e-11,Eliminated,1414.0
1891,10.29211332877622,2.5094076985549964e-11,Eliminated,1415.0
1290,10.283145748296118,2.5723646747350605e-11,Eliminated,1416.0
1727,10.275496704961862,2.6273094082296218e-11,Eliminated,1417.0
1060,10.27517832860119,2.6296216012487857e-11,Eliminated,1418.0
1050,10.26911068753628,2.674077894190944e-11,Eliminated,1419.0
1527,10.268786169267972,2.6764765952766835e-11,Eliminated,1420.0
594,10.26744470201412,2.686414964857974e-11,Eliminated,1421.0
584,10.26555333276126,2.7004899502246013e-11,Eliminated,1422.0
1384,10.264572951702895,2.7078145889482235e-11,Eliminated,1423.0
1939,10.258043210481993,2.757108253688158e-11,Eliminated,1424.0
488,10.252424025208697,2.8002445908862158e-11,Eliminated,1425.0
108,10.234779966182307,2.940119288186372e-11,Eliminated,1426.0
392,10.214647444032048,3.1082605519200264e-11,Eliminated,1427.0
139,10.209556476007862,3.1522783468463176e-11,Eliminated,1428.0
297,10.208665749727642,3.160043507448287e-11,Eliminated,1429.0
1682,10.206945955042613,3.1750903779772925e-11,Eliminated,1430.0
1492,10.204189661207517,3.1993551305169015e-11,Eliminated,1431.0
1999,10.203547539578945,3.205034518040242e-11,Eliminated,1432.0
1830,10.188309865883268,3.342800713035229e-11,Eliminated,1433.0
1951,10.183532436530115,3.387199686292612e-11,Eliminated,1434.0
2233,10.18252311370602,3.396654876549868e-11,Eliminated,1435.0
690,10.178551414930352,3.434117707626412e-11,Eliminated,1436.0
1443,10.173600661892971,3.481393458785038e-11,Eliminated,1437.0
1243,10.172340494580652,3.493530435361226e-11,Eliminated,1438.0
1098,10.170398925840491,3.512312880346443e-11,Eliminated,1439.0
1777,10.16903278110445,3.525589147562931e-11,Eliminated,1440.0
1677,10.157301071991993,3.6416805669512316e-11,Eliminated,1441.0
18,10.154583456066705,3.6691126444755747e-11,Eliminated,1442.0
60,10.149843376502405,3.717454411929613e-11,Eliminated,1443.0
1341,10.143841617027581,3.779576677993749e-11,Eliminated,1444.0
1730,10.131994603036093,3.90525940759902e-11,Eliminated,1445.0
2216,10.11795357364738,4.059631317009553e-11,Eliminated,1446.0
856,10.114505366162739,4.098464641963869e-11,Eliminated,1447.0
933,10.11450137251346,4.098509832298482e-11,Eliminated,1448.0
1889,10.094627013973035,4.3296734067537885e-11,Eliminated,1449.0
2264,10.090355289841344,4.381033700734872e-11,Eliminated,1450.0
625,10.076666620339516,4.549749651615568e-11,Eliminated,1451.0
203,10.070464090076849,4.628317628103133e-11,Eliminated,1452.0
1635,10.069878769336217,4.6358015083080224e-11,Eliminated,1453.0
1395,10.069216561981452,4.6442830220273456e-11,Eliminated,1454.0
2085,10.068340933640275,4.655521807058899e-11,Eliminated,1455.0
1138,10.067804268994962,4.6624233706694955e-11,Eliminated,1456.0
2257,10.066935318222134,4.6736198316149064e-11,Eliminated,1457.0
2130,10.064866627616523,4.7003831087011006e-11,Eliminated,1458.0
196,10.058136812173753,4.7885116991223653e-11,Eliminated,1459.0
2209,10.057896514189132,4.791688776902356e-11,Eliminated,1460.0
1725,10.044880778278655,4.966955955427599e-11,Eliminated,1461.0
1293,10.043353100323042,4.9879425322236606e-11,Eliminated,1462.0
2140,10.041306138994203,5.016201625229809e-11,Eliminated,1463.0
1094,10.03992170597846,5.035404799984844e-11,Eliminated,1464.0
2235,10.038623049478993,5.05348488557832e-11,Eliminated,1465.0
346,10.033847870140916,5.120524629072556e-11,Eliminated,1466.0
1012,10.032478557618221,5.1399119656895396e-11,Eliminated,1467.0
444,10.028268458346316,5.1999806009268616e-11,Eliminated,1468.0
807,9.988237938913544,5.8073142960620294e-11,Eliminated,1469.0
1323,9.979746286156724,5.94498443407859e-11,Eliminated,1470.0
345,9.97930770556,5.952182698991638e-11,Eliminated,1471.0
923,9.973971447982956,6.04046479850328e-11,Eliminated,1472.0
1108,9.969179464108462,6.120855796455276e-11,Eliminated,1473.0
2070,9.967545653030905,6.148508260624429e-11,Eliminated,1474.0
489,9.962249661542586,6.239003720809836e-11,Eliminated,1475.0
632,9.961413315131908,6.253415880032583e-11,Eliminated,1476.0
1794,9.961220121954913,6.256749761827171e-11,Eliminated,1477.0
1150,9.95962011517737,6.284428920437778e-11,Eliminated,1478.0
1002,9.955783709203914,6.351295350390491e-11,Eliminated,1479.0
2158,9.950550641563668,6.443651302723506e-11,Eliminated,1480.0
1976,9.949129914211237,6.468955610578968e-11,Eliminated,1481.0
381,9.941746168332303,6.602072203588428e-11,Eliminated,1482.0
768,9.938316119303039,6.664836945263308e-11,Eliminated,1483.0
1493,9.935136990436824,6.723541934023627e-11,Eliminated,1484.0
2034,9.929112804120006,6.836202383620281e-11,Eliminated,1485.0
290,9.928356888064592,6.850471447060177e-11,Eliminated,1486.0
19,9.927265470771113,6.871126070893296e-11,Eliminated,1487.0
633,9.906920012327626,7.267738756125534e-11,Eliminated,1488.0
1782,9.899368437197554,7.42069424781503e-11,Eliminated,1489.0
1194,9.886275384325545,7.69354485891367e-11,Eliminated,1490.0
1183,9.883911043000106,7.743873019020028e-11,Eliminated,1491.0
1847,9.87972706552039,7.83374119907297e-11,Eliminated,1492.0
1846,9.878728180555793,7.855349852501033e-11,Eliminated,1493.0
536,9.87772352781465,7.877143289980236e-11,Eliminated,1494.0
903,9.86708990311532,8.111545984887968e-11,Eliminated,1495.0
1540,9.864792627012385,8.163093558446015e-11,Eliminated,1496.0
477,9.859435707982959,8.284568842838257e-11,Eliminated,1497.0
1747,9.859000604907484,8.294514252810071e-11,Eliminated,1498.0
2236,9.848779207947008,8.531609993391916e-11,Eliminated,1499.0
2110,9.84761494192739,8.559041892188307e-11,Eliminated,1500.0
2095,9.843430904450498,8.658352943368039e-11,Eliminated,1501.0
2094,9.833696362183815,8.893882630426393e-11,Eliminated,1502.0
1057,9.828890956498938,9.012497432113021e-11,Eliminated,1503.0
999,9.826461609569991,9.073062065484223e-11,Eliminated,1504.0
1227,9.824053908349581,9.133487867695591e-11,Eliminated,1505.0
1513,9.821383586511462,9.20097451644264e-11,Eliminated,1506.0
1875,9.820871541315107,9.213972115334878e-11,Eliminated,1507.0
951,9.820813410934603,9.21544883701962e-11,Eliminated,1508.0
1417,9.819600741013257,9.246308957087545e-11,Eliminated,1509.0
249,9.814236189835544,9.384068615687189e-11,Eliminated,1510.0
1920,9.809276736271611,9.513247170440671e-11,Eliminated,1511.0
2016,9.804709255297933,9.633785432408319e-11,Eliminated,1512.0
2160,9.799041497039187,9.785482138862964e-11,Eliminated,1513.0
128,9.794571323938133,9.906805467068781e-11,Eliminated,1514.0
1343,9.79172286174728,9.984896495771935e-11,Eliminated,1515.0
816,9.791500375017899,9.99102180935337e-11,Eliminated,1516.0
462,9.790538129134214,1.0017556753042697e-10,Eliminated,1517.0
27,9.787682928760479,1.0096706632780289e-10,Eliminated,1518.0
766,9.783731335627165,1.0207280698227943e-10,Eliminated,1519.0
2106,9.779245370977682,1.0334273174406149e-10,Eliminated,1520.0
2135,9.778468996752954,1.0356410959489782e-10,Eliminated,1521.0
2134,9.777383650260674,1.0387438237358525e-10,Eliminated,1522.0
775,9.764338284443268,1.0767711379801301e-10,Eliminated,1523.0
429,9.763500935876259,1.0792589357004945e-10,Eliminated,1524.0
718,9.760652478254325,1.0877648527485183e-10,Eliminated,1525.0
1807,9.758401172665868,1.0945348974255648e-10,Eliminated,1526.0
2047,9.749221153850645,1.1225788559120117e-10,Eliminated,1527.0
1298,9.749202954086543,1.1226351605080947e-10,Eliminated,1528.0
1193,9.74326619049365,1.1411529577558082e-10,Eliminated,1529.0
585,9.740221032288376,1.1507693089373851e-10,Eliminated,1530.0
274,9.739027756509401,1.1545595912107508e-10,Eliminated,1531.0
1346,9.735172915235157,1.166889331877776e-10,Eliminated,1532.0
1300,9.72594349309222,1.196946332452252e-10,Eliminated,1533.0
1250,9.721021595022433,1.2132898835041492e-10,Eliminated,1534.0
1420,9.719679097079823,1.2177862871159934e-10,Eliminated,1535.0
1133,9.713008704384883,1.2403751231444708e-10,Eliminated,1536.0
1093,9.708933530407817,1.2543807135410096e-10,Eliminated,1537.0
177,9.705208336175321,1.267321528047946e-10,Eliminated,1538.0
1179,9.700955035629503,1.2822599040522496e-10,Eliminated,1539.0
1628,9.699414476584408,1.2877138775808887e-10,Eliminated,1540.0
734,9.681690183623271,1.3521528724122918e-10,Eliminated,1541.0
1849,9.680531409387642,1.3564761186832948e-10,Eliminated,1542.0
1557,9.680288288082957,1.3573849241998818e-10,Eliminated,1543.0
537,9.662963746373984,1.4237345821094878e-10,Eliminated,1544.0
823,9.659282242893335,1.438245774551338e-10,Eliminated,1545.0
2258,9.658138901776027,1.4427823927779265e-10,Eliminated,1546.0
1778,9.640979075171087,1.5126112638289588e-10,Eliminated,1547.0
1541,9.631577233510075,1.5522903208662202e-10,Eliminated,1548.0
6,9.62620144634736,1.575443062935432e-10,Eliminated,1549.0
2118,9.620375019603733,1.6009259811960329e-10,Eliminated,1550.0
541,9.615863251501619,1.620941263879052e-10,Eliminated,1551.0
721,9.612426581382742,1.6363545492450008e-10,Eliminated,1552.0
1528,9.5988564337316,1.6986583622566227e-10,Eliminated,1553.0
1252,9.59522032273911,1.7157510966943492e-10,Eliminated,1554.0
2234,9.59236063097893,1.7293145138069567e-10,Eliminated,1555.0
882,9.59139409516504,1.733922912058605e-10,Eliminated,1556.0
2064,9.589602446385937,1.742497851443878e-10,Eliminated,1557.0
905,9.582991518676296,1.7745059496438605e-10,Eliminated,1558.0
2167,9.575430407751954,1.8118344872754362e-10,Eliminated,1559.0
187,9.573606468784952,1.8209558122946613e-10,Eliminated,1560.0
2185,9.539275721641525,2.0014491889954948e-10,Eliminated,1561.0
284,9.536886532089111,2.0146552654792544e-10,Eliminated,1562.0
386,9.535558267043312,2.0220347306984994e-10,Eliminated,1563.0
1153,9.53499947009873,2.025147304117257e-10,Eliminated,1564.0
1137,9.530584160833753,2.0499099101479425e-10,Eliminated,1565.0
1289,9.529680485464086,2.055015169533208e-10,Eliminated,1566.0
202,9.528049822104968,2.0642596307787976e-10,Eliminated,1567.0
1604,9.52732328561064,2.0683918223033006e-10,Eliminated,1568.0
1337,9.514173005463523,2.144627529148635e-10,Eliminated,1569.0
542,9.507894430242105,2.1820088147400876e-10,Eliminated,1570.0
1606,9.49687984257342,2.249165004124462e-10,Eliminated,1571.0
749,9.489502591651418,2.295293723063142e-10,Eliminated,1572.0
863,9.48796179823918,2.3050465899673332e-10,Eliminated,1573.0
635,9.487171217611625,2.3100668252056138e-10,Eliminated,1574.0
1686,9.483367529547557,2.334373431072582e-10,Eliminated,1575.0
1825,9.47455839498167,2.3916507000410527e-10,Eliminated,1576.0
884,9.469966424297892,2.422061737486909e-10,Eliminated,1577.0
1294,9.466734022777944,2.4436999467931607e-10,Eliminated,1578.0
1731,9.464458075720975,2.459051127136144e-10,Eliminated,1579.0
932,9.461131454077504,2.481662361350492e-10,Eliminated,1580.0
727,9.458754852073692,2.497943207585874e-10,Eliminated,1581.0
733,9.451817870682907,2.5460769541321987e-10,Eliminated,1582.0
42,9.451767186201316,2.546432023820167e-10,Eliminated,1583.0
653,9.447015828458188,2.5799380007749057e-10,Eliminated,1584.0
2180,9.44656567947544,2.5831351196213025e-10,Eliminated,1585.0
78,9.44544003406977,2.5911471703682536e-10,Eliminated,1586.0
77,9.43930291127452,2.635267790969326e-10,Eliminated,1587.0
1516,9.434144857556662,2.6729290356211166e-10,Eliminated,1588.0
1903,9.431129877086748,2.695190978027727e-10,Eliminated,1589.0
1638,9.425403242973376,2.737985890487496e-10,Eliminated,1590.0
1105,9.424491714223587,2.7448599878840355e-10,Eliminated,1591.0
1432,9.393053793766066,2.992782210553823e-10,Eliminated,1592.0
1092,9.388315396254297,3.032039694155732e-10,Eliminated,1593.0
1588,9.378944668470847,3.1111952451982006e-10,Eliminated,1594.0
1151,9.371971346278375,3.1714348430740903e-10,Eliminated,1595.0
2082,9.363544273728431,3.245787913582539e-10,Eliminated,1596.0
954,9.36071497946055,3.271139135259881e-10,Eliminated,1597.0
1195,9.35169761247647,3.353262949129842e-10,Eliminated,1598.0
835,9.351522413158607,3.354878749761073e-10,Eliminated,1599.0
12,9.34992687795253,3.36962960165664e-10,Eliminated,1600.0
1023,9.348529712072086,3.3825996514797235e-10,Eliminated,1601.0
155,9.347550561798899,3.391718892145611e-10,Eliminated,1602.0
1556,9.343695821283832,3.427858740381432e-10,Eliminated,1603.0
1241,9.341317168340058,3.450351083568038e-10,Eliminated,1604.0
1890,9.340713535179923,3.45608237816569e-10,Eliminated,1605.0
1461,9.330835726539911,3.5512299698574654e-10,Eliminated,1606.0
275,9.326284678855238,3.59594296938168e-10,Eliminated,1607.0
54,9.322430599956833,3.6342474170462283e-10,Eliminated,1608.0
226,9.321823932103362,3.640313870274585e-10,Eliminated,1609.0
1709,9.318618534496144,3.6725347886375017e-10,Eliminated,1610.0
1102,9.300589089888271,3.859142618917e-10,Eliminated,1611.0
525,9.296340679603778,3.904474250366548e-10,Eliminated,1612.0
1035,9.291811806240927,3.9533837303898007e-10,Eliminated,1613.0
2069,9.285881653727253,4.0183517732227834e-10,Eliminated,1614.0
870,9.285366837748233,4.0240418681305955e-10,Eliminated,1615.0
2021,9.284947777535292,4.028679540599468e-10,Eliminated,1616.0
1734,9.282780178089192,4.052753290863933e-10,Eliminated,1617.0
917,9.267468907097458,4.226940468839419e-10,Eliminated,1618.0
344,9.259887307128666,4.315937198375645e-10,Eliminated,1619.0
338,9.257994382292171,4.3384474748180666e-10,Eliminated,1620.0
1923,9.249293838733593,4.4434286155668e-10,Eliminated,1621.0
701,9.245599952940127,4.4887621582293345e-10,Eliminated,1622.0
1842,9.244386073554304,4.503760115323297e-10,Eliminated,1623.0
322,9.242766291928156,4.523851057436787e-10,Eliminated,1624.0
107,9.241455073709934,4.540180213145069e-10,Eliminated,1625.0
673,9.240421140211138,4.553097684472871e-10,Eliminated,1626.0
1465,9.236840254539459,4.598119649040872e-10,Eliminated,1627.0
2164,9.231418101073555,4.667138542667683e-10,Eliminated,1628.0
59,9.230307316118438,4.681404851887404e-10,Eliminated,1629.0
2181,9.21948835879537,4.822653636634051e-10,Eliminated,1630.0
79,9.217439173212675,4.84988225304322e-10,Eliminated,1631.0
434,9.215971330773998,4.869480491570728e-10,Eliminated,1632.0
492,9.21577902793451,4.872053914943516e-10,Eliminated,1633.0
1480,9.213216520452633,4.906475543319511e-10,Eliminated,1634.0
964,9.20952026251557,4.956554475902893e-10,Eliminated,1635.0
808,9.20775524419282,4.980647502964669e-10,Eliminated,1636.0
1347,9.203482342587515,5.039458840533345e-10,Eliminated,1637.0
1103,9.202099243097242,5.058643581198414e-10,Eliminated,1638.0
1779,9.202027305040257,5.059643413154012e-10,Eliminated,1639.0
1590,9.195517953244279,5.150934633327041e-10,Eliminated,1640.0
1299,9.195190849309466,5.155565265674584e-10,Eliminated,1641.0
931,9.191882527898636,5.20263344850097e-10,Eliminated,1642.0
101,9.19094077513874,5.216110186963542e-10,Eliminated,1643.0
1247,9.190498533469583,5.222450798882055e-10,Eliminated,1644.0
987,9.189626982230077,5.234969130025129e-10,Eliminated,1645.0
1034,9.188167089575193,5.256005083557946e-10,Eliminated,1646.0
689,9.183210699474218,5.328054167120696e-10,Eliminated,1647.0
1295,9.182828634740458,5.33364882773147e-10,Eliminated,1648.0
2112,9.182710293650617,5.335382911801374e-10,Eliminated,1649.0
769,9.178988346937142,5.390209608217929e-10,Eliminated,1650.0
1196,9.177398629684282,5.413798164178241e-10,Eliminated,1651.0
90,9.17675468779062,5.423382392231339e-10,Eliminated,1652.0
535,9.175544080494745,5.441446542814381e-10,Eliminated,1653.0
28,9.174656264627751,5.454732285849282e-10,Eliminated,1654.0
1799,9.160137729259967,5.676645070473902e-10,Eliminated,1655.0
1202,9.152661976798159,5.794400538890644e-10,Eliminated,1656.0
573,9.15187472420519,5.806942036765315e-10,Eliminated,1657.0
736,9.146287544306759,5.896731403857593e-10,Eliminated,1658.0
2165,9.142004007397688,5.966507385562384e-10,Eliminated,1659.0
1134,9.140720247852814,5.987578972084298e-10,Eliminated,1660.0
1242,9.1383487763774,6.026699680451061e-10,Eliminated,1661.0
2117,9.1292396809907,6.179352501076714e-10,Eliminated,1662.0
2139,9.11616080882885,6.405302136490116e-10,Eliminated,1663.0
2035,9.111947025977681,6.479840455964045e-10,Eliminated,1664.0
2063,9.108393826592598,6.543365717779556e-10,Eliminated,1665.0
439,9.105235241898953,6.600357391295337e-10,Eliminated,1666.0
2303,9.101649615732741,6.665654782865808e-10,Eliminated,1667.0
621,9.101084115406417,6.676011713978731e-10,Eliminated,1668.0
2020,9.090453600187974,6.873720988316972e-10,Eliminated,1669.0
2142,9.088606400573765,6.908666627545614e-10,Eliminated,1670.0
1996,9.068709775128221,7.296498360529718e-10,Eliminated,1671.0
540,9.065742821749055,7.356163237037827e-10,Eliminated,1672.0
986,9.064879414968454,7.373617443901507e-10,Eliminated,1673.0
1414,9.04534329736076,7.779784380739933e-10,Eliminated,1674.0
1605,9.043698773323468,7.814976781101979e-10,Eliminated,1675.0
1829,9.039883628774595,7.897232733468839e-10,Eliminated,1676.0
605,9.037427572095293,7.950642670084716e-10,Eliminated,1677.0
558,9.030855969668497,8.095328887405221e-10,Eliminated,1678.0
2215,9.01926342704617,8.356993775601038e-10,Eliminated,1679.0
1198,9.018022534178867,8.385498187513763e-10,Eliminated,1680.0
2116,9.016657976415043,8.416955279322267e-10,Eliminated,1681.0
370,9.015253378718885,8.449458374114732e-10,Eliminated,1682.0
129,9.014698837913981,8.462325176486799e-10,Eliminated,1683.0
634,9.01180625658671,8.529758236490765e-10,Eliminated,1684.0
2255,9.010526310744968,8.559767699214125e-10,Eliminated,1685.0
679,9.006991128426119,8.643201511722536e-10,Eliminated,1686.0
1758,9.006431232068023,8.656489841553177e-10,Eliminated,1687.0
891,9.001536146939044,8.77353908511701e-10,Eliminated,1688.0
89,9.001534182660773,8.773586369623065e-10,Eliminated,1689.0
244,8.986432280239127,9.144741525045527e-10,Eliminated,1690.0
687,8.981398229666407,9.271910531343479e-10,Eliminated,1691.0
1147,8.980417795062463,9.296882536823611e-10,Eliminated,1692.0
2017,8.979813293437308,9.312312826904542e-10,Eliminated,1693.0
291,8.97659531980142,9.39488468875578e-10,Eliminated,1694.0
1751,8.974800382400781,9.441258946580799e-10,Eliminated,1695.0
323,8.970420145754364,9.555388221387327e-10,Eliminated,1696.0
2133,8.96762691961407,9.628884752679882e-10,Eliminated,1697.0
1877,8.95952303110682,9.845324678355977e-10,Eliminated,1698.0
1655,8.956255348788991,9.933965409223695e-10,Eliminated,1699.0
1563,8.953481349445047,1.0009838769538949e-09,Eliminated,1700.0
761,8.945999341294232,1.0217378589292102e-09,Eliminated,1701.0
1873,8.93788415960507,1.0447337223091977e-09,Eliminated,1702.0
1246,8.936543304704768,1.0485826746494846e-09,Eliminated,1703.0
1968,8.932138622227999,1.0613262451048518e-09,Eliminated,1704.0
1370,8.918298490487423,1.1023824358277196e-09,Eliminated,1705.0
806,8.917358320919305,1.1052281995406755e-09,Eliminated,1706.0
586,8.914294244675068,1.114553695359072e-09,Eliminated,1707.0
1468,8.914250515239729,1.114687352145114e-09,Eliminated,1708.0
296,8.9129225603815,1.11875380248459e-09,Eliminated,1709.0
2166,8.90619897000347,1.1395709777504993e-09,Eliminated,1710.0
1148,8.90416186156631,1.1459540939057957e-09,Eliminated,1711.0
416,8.902617555268577,1.150816811054913e-09,Eliminated,1712.0
138,8.900781554928264,1.1566248054112342e-09,Eliminated,1713.0
854,8.898773616143188,1.163010189984865e-09,Eliminated,1714.0
391,8.894126201306342,1.1779245015568405e-09,Eliminated,1715.0
1199,8.892924246756134,1.1818127242281014e-09,Eliminated,1716.0
1950,8.887591771423798,1.1992178189669862e-09,Eliminated,1717.0
2068,8.886685879908443,1.2021999374279104e-09,Eliminated,1718.0
1876,8.88367699942174,1.2121581098148395e-09,Eliminated,1719.0
911,8.881106344091979,1.2207310880449353e-09,Eliminated,1720.0
1636,8.878313315113905,1.2301142393314543e-09,Eliminated,1721.0
2141,8.87648292090431,1.2363024187557795e-09,Eliminated,1722.0
636,8.872973809753118,1.2482529543055762e-09,Eliminated,1723.0
631,8.865204906968309,1.2751220748800167e-09,Eliminated,1724.0
1024,8.854924488996215,1.311566239456903e-09,Eliminated,1725.0
